filename,formula,n_atoms,volume_A3,Ef,Eg
mp-1228653.cif,Ba2CoRuO6,30,414.178,-2.099805032666666,0.0
mp-1228678.cif,Ba2MnRuO6,30,426.427,-2.317134364793104,0.0
mp-1228706.cif,Ba2(CrS2)5,34,697.511,-1.313195700588233,0.0
mp-1228718.cif,Ba3InIrRuO9,30,439.569,-2.211254367777778,0.0
mp-1228736.cif,Ba5NbIr4O15,100,1432.931,-2.298482217600001,0.0
mp-1228741.cif,Ba5Ce4ZrO15,50,856.547,-3.5898664466,1.8941999999999992
mp-1228761.cif,Ba4Li(IrO4)3,60,856.498,-2.133436687000001,0.0
mp-1228796.cif,Ba3GdIrRuO9,30,458.674,-2.559445923333334,0.0
mp-1228820.cif,CsHgBrCl2,5,166.25,-1.444343901431036,0.0
mp-1228834.cif,CsHgCl3,5,157.481,-1.519026892431036,0.0
mp-1228835.cif,CsHgBr2Cl,5,175.599,-1.373529238431036,0.0
mp-1228864.cif,Ba10Pr5Ir(Ru2O15)2,50,803.045,-2.723267455566667,0.0
mp-1228865.cif,Ba10Ce(Bi3O10)3,50,865.631,-2.3700704958,0.0
mp-1228869.cif,Ba5BiPb4O15,50,829.712,-2.140337954399999,0.0
mp-1228896.cif,Ba5BiPb4O15,50,834.283,-2.1413065808,0.0
mp-1228932.cif,Ba11(Bi3O10)3,50,877.5,-2.2631415642,0.0
mp-1228934.cif,Ba10Pr5Nb4SnO30,50,832.449,-3.2421027794666673,0.0
mp-1228979.cif,Ba10Ti8NbNiO30,50,674.591,-3.323934518933334,0.0
mp-1229013.cif,Ba2Pr3(CoO3)5,50,598.877,-2.24062682,0.0
mp-1229016.cif,Ba10Zn4Cu(WO6)5,50,701.907,-2.607296228,0.0
mp-1229074.cif,Ba2Sr(IrO3)3,60,858.144,-1.9642995805,0.0
mp-1229129.cif,Ba10Pr5Nb2(SnO10)3,50,846.906,-3.025350935066666,0.0
mp-1229157.cif,AgSb3PbS6,22,531.535,-0.5158655965151501,0.17549999999999902
mp-1229171.cif,Ag6S2IBr,10,242.45,-0.28451096549999805,0.5861000000000001
mp-1229202.cif,AgBi3PbS6,22,565.621,-0.598810868787878,0.310299999999999
mp-1229299.cif,BaLaCrMoO6,10,132.723,-2.7249114925000013,0.0
mp-1232318.cif,Ba4Cu3MoO12,20,267.458,-1.9910682555,0.0
mp-1232342.cif,Sr3LaTaAl3O12,20,235.744,-3.403517466116666,0.0
mp-1232343.cif,Sr3LaTaAl3O12,40,468.731,-3.415466272116666,0.0
mp-1232976.cif,Sr2LiPr2Fe2(RuO6)2,21,262.288,-2.318358356984126,0.0
mp-1233043.cif,La2MgCrO6,10,117.024,-3.209736323499998,1.138099999999999
mp-1233093.cif,Ba6Mg(IrO3)6,31,446.613,-1.9274675833870982,0.0
mp-1233129.cif,Sr4CaY2(RuO6)2,21,304.93,-2.715617556666666,0.0
mp-1233247.cif,MgAg4(RuO3)4,21,275.731,-1.096019430079365,0.0
mp-1233272.cif,Sr4CaTb2(RuO6)2,21,305.525,-2.7241381949206342,0.05670000000000001
mp-1233295.cif,Ba4Ca(RhO3)4,21,327.637,-1.9822175014285701,0.0
mp-1233314.cif,Rb12Mg(ClO)4,21,709.597,-1.286245460714286,0.833299999999999
mp-1233320.cif,Ba6Mg(IrO3)6,31,442.624,-1.912589643064517,0.0
mp-1233334.cif,Ba6Pr2Mg(Ru2O9)2,31,487.772,-2.494907614139786,0.0
mp-1233339.cif,CaAg4(RuO3)4,21,278.072,-1.145724115079364,0.0
mp-1233352.cif,Ba6Mg(IrO3)6,31,434.204,-1.911330295322581,0.0
mp-1233441.cif,Ba4Mg(RhO3)4,21,307.177,-2.017537453571428,0.0
mp-1233544.cif,Sr4Tb2Mg(RuO6)2,21,301.806,-2.699509853253968,0.0
mp-1233626.cif,Ba6Mg(IrO3)6,31,441.911,-1.92169176467742,0.0
mp-1233668.cif,Sr4Tb2Mg(RuO6)2,21,298.044,-2.726047375634921,0.0
mp-1233683.cif,Ba4Ca(RhO3)4,21,309.495,-2.038468830952381,0.0
mp-1233834.cif,Sr4Sm2MgTa2O12,21,319.805,-3.225242478555555,0.6167
mp-1233856.cif,Sr4Tb2Mg(RuO6)2,21,299.936,-2.710949103730158,0.110599999999999
mp-1234008.cif,Sr4Y2Mg(RuO6)2,21,296.785,-2.7194154588095243,0.0
mp-1234098.cif,Ba6Mg(IrO3)6,31,438.587,-1.900474998548388,0.0
mp-1234326.cif,Ba6Mg(IrO3)6,31,457.628,-1.9181996388709681,0.0
mp-1234402.cif,Sr4CaY2(RuO6)2,21,308.673,-2.722753718095237,0.0
mp-1234622.cif,Ba6Mg(IrO3)6,31,442.949,-1.9188525966129042,0.0
mp-1234849.cif,Sr8MgMn6O20,35,489.558,-2.555529308931034,0.7359
mp-1234911.cif,Ba6Mg(IrO3)6,31,450.425,-1.973312498548388,0.0
mp-1235020.cif,Sr4LiSm2Ta2O12,21,306.353,-3.280424084190476,0.0
mp-1235077.cif,LiLa2Co2Sb2(PbO6)2,21,286.048,-2.071115534920635,0.015499999999999
mp-1235078.cif,Ba4Li(RhO3)4,21,296.082,-1.97354548015873,0.0
mp-1235116.cif,Sr4LiTb2(RuO6)2,21,290.435,-2.742182342222222,0.0
mp-1235121.cif,Sr4LiTb2(RuO6)2,21,291.892,-2.727332531269841,0.0
mp-1235139.cif,Ba2LiTbSnO6,11,166.958,-2.815428434090909,3.396
mp-1235143.cif,Sr4LiSm2Ta2O12,21,304.112,-3.296030246571429,0.0
mp-1235169.cif,Ba4Li(RhO3)4,21,297.619,-1.972660342063492,0.0
mp-1235183.cif,Sr4LiY2(RuO6)2,21,290.747,-2.719874905873015,0.0
mp-1235190.cif,LiLa2Co2Sb2(PbO6)2,21,286.061,-2.063406471111111,0.0
mp-1235208.cif,LiLa2Co2Sb2(PbO6)2,21,285.666,-2.062741668253968,0.0
mp-1235215.cif,LiTl4(NiO3)4,21,237.749,-0.962432898888889,0.0
mp-1235222.cif,Sr2LiLaTaO6,11,172.741,-2.940864977787879,0.0
mp-1235246.cif,Sr4LiMn2Ga2O11,20,247.997,-2.45103680895977,0.0
mp-1235258.cif,Sr4LiY2(RuO6)2,21,288.809,-2.7358193620634923,0.0
mp-1235259.cif,LiTb4Al2(FeO6)2,21,231.9,-3.142954669523809,1.6005
mp-1235261.cif,LiLa2Co2Sb2(PbO6)2,21,284.717,-2.107762310634921,0.0
mp-1235278.cif,Sr4LiMn2Ga2O11,20,252.088,-2.48675303195977,0.0
mp-1235305.cif,Sr2LiPr2Fe2(RuO6)2,21,259.785,-2.358824816031745,0.0
mp-1235325.cif,LiLa2Co2Sb2(PbO6)2,21,284.979,-2.053671425873016,0.019599999999999
mp-1235349.cif,Ba2LiLaIrO6,11,169.497,-2.482915640757575,0.0
mp-1235394.cif,LiAl4Tl4O12,21,227.225,-2.068609981746033,0.0
mp-1235400.cif,LiAg4(RuO3)4,21,271.433,-1.068183962857142,0.0
mp-1235451.cif,Sr2LiTa2(NO2)2,11,140.949,-2.3556200643636362,0.0
mp-1235481.cif,LiLa2Co2Sb2(PbO6)2,21,281.325,-2.071208213968254,0.07840000000000001
mp-12355.cif,Sr2YTaO6,20,280.758,-3.5869652552333333,3.8491
mp-1235588.cif,Sr2LiZrCrO6,11,141.793,-2.923549148484848,2.7548
mp-1235621.cif,LiLa4Ga2(FeO6)2,21,262.575,-2.7959728242063493,1.820999999999999
mp-1235628.cif,Ba2LiLaIrO6,11,171.257,-2.503175800757576,0.0
mp-1235654.cif,Sr2LiPr2Fe2(RuO6)2,21,260.217,-2.322219872222222,0.0051999999999990006
mp-1235687.cif,Sr4LiSm2Ta2O12,21,303.485,-3.290143018952381,0.0
mp-1235690.cif,Ba2LiHoRuO6,11,156.736,-2.6110179625757572,0.0
mp-1235837.cif,Sr4LiTb2(RuO6)2,21,289.24,-2.735100173174602,0.0
mp-1235879.cif,Sr2LiPr2Fe2(RuO6)2,21,258.556,-2.365969483174602,0.0
mp-1235894.cif,Sr4LiSm2Ta2O12,21,304.869,-3.283114054666667,0.0
mp-1235947.cif,Ba2LiTbIrO6,11,158.791,-2.539204367272727,0.0
mp-1235989.cif,Sr4LiY2(RuO6)2,21,288.169,-2.728836738253968,0.0
mp-1235998.cif,LiLa2Co2Sb2(PbO6)2,21,287.223,-2.083080852063492,0.5079
mp-1236065.cif,LiCd4(TcO3)4,21,246.461,-1.505683624920634,0.0
mp-1236087.cif,Sr4LiMn2Ga2O11,20,249.731,-2.457844288959771,0.0
mp-1236252.cif,LiSm4V4O12,21,251.235,-3.060358061587302,0.9364999999999991
mp-1236383.cif,Sr4LiSm2Ta2O12,21,309.235,-3.276979204190476,0.0
mp-1236433.cif,Sr2LiTa2(NO2)2,11,141.325,-2.28903706890909,0.0
mp-1236711.cif,LiCd4(TcO3)4,21,246.95,-1.496186544920634,0.0
mp-1237102.cif,NdMnFeBiO6,20,244.603,-2.258236074043103,0.8844000000000001
mp-12385.cif,Ba2YTaO6,10,155.508,-3.5674410347333323,3.463899999999999
mp-1238836.cif,Cr2HgS4,28,507.513,-0.7093362724999991,0.0
mp-1238845.cif,Cs(CrS2)2,7,169.513,-1.09032581280788,0.0
mp-1238855.cif,K(CrS2)2,7,137.016,-1.032542959607142,0.0
mp-1238868.cif,TiCrAgS4,28,502.933,-1.020854792499999,0.30619999999999903
mp-1238873.cif,TiCrAgS4,28,504.028,-1.022470626071427,0.35440000000000005
mp-1238877.cif,TiCrAgS4,28,503.777,-1.015964289999999,0.2747
mp-1238878.cif,Rb(CrS2)2,7,152.842,-1.048916876785714,0.0
mp-1238933.cif,CaSnS3,20,475.396,-1.254591205999998,0.8479000000000001
mp-1239140.cif,TaCr3(CuS4)2,28,478.979,-0.7960142094523801,0.14829999999999902
mp-1239168.cif,TaCr3(AgS4)2,28,506.752,-0.8110678586190451,0.0
mp-1239170.cif,ZrBeO3,5,69.741,-1.898806424,0.0
mp-1239192.cif,LaTaO3,5,67.569,-3.129005053466667,0.0
mp-1239240.cif,H6PbCBr3N,48,877.004,-0.672914126458332,2.1632
mp-1239256.cif,ZrCrCuS4,28,508.668,-1.023504041785714,0.451899999999999
mp-1239274.cif,ZrCrCuS4,28,515.445,-1.050433919642857,0.41529999999999906
mp-12410.cif,Ba2TbIrO6,10,151.583,-2.770439125666666,0.0
mp-12417.cif,Ba2CaReO6,10,148.709,-2.915715638250001,0.0
mp-12448.cif,LiSm2OsO6,20,244.312,-2.8429345188333333,0.396099999999999
mp-12449.cif,LiPr2OsO6,20,253.511,-2.800856855666667,0.0
mp-12450.cif,LiNd2OsO6,20,250.141,-2.818654912833334,0.0
mp-12451.cif,LiLa2OsO6,20,249.18,-2.877080270833334,0.3355
mp-1245352.cif,Cs2LiLaBr6,10,375.486,-2.182892615764368,3.7835
mp-1245432.cif,Ca5(RhN3)2,26,404.879,-0.5783221112179471,0.0
mp-1245828.cif,Ce3SnN,5,203.113,1.285230038000001,0.0
mp-1245899.cif,Co3SbN,20,237.726,0.08739242316667001,0.0
mp-1246622.cif,Cd3SbN,20,419.694,0.257562931250001,0.0
mp-1246763.cif,NbCr3(AgS4)2,28,504.82,-0.7960188248809511,0.0
mp-1247008.cif,NbCr3(AgS4)2,28,502.529,-0.7970083573809511,0.0
mp-1247010.cif,ZrCrAgS4,28,542.583,-1.098816185238093,0.41889999999999905
mp-1247013.cif,ZrCrAgS4,28,543.855,-1.105636077738094,0.574099999999999
mp-1247338.cif,HfCrAgS4,28,538.173,-1.132446434880951,0.7444000000000001
mp-1247483.cif,Ni3SbN,5,60.584,0.022412838333332002,0.0
mp-1247522.cif,Ca3Os3N5,22,314.214,-0.459647165,0.0
mp-1247571.cif,SrCa7Mn6Cr2O22,152,1842.87,-2.53213271987069,0.0
mp-1247577.cif,SrCa7TiMn7O22,152,1855.892,-2.642215405956594,0.0
mp-1247579.cif,SrCa7Mn6Cr2O22,38,456.721,-2.513826530725952,0.0
mp-1247581.cif,SrCa7TiMn7O22,38,457.82,-2.6182440833908043,0.0
mp-1247584.cif,SrCa7Ti2Mn6O23,156,1829.835,-2.764384595814176,0.0
mp-1247597.cif,Sr2Ca14Mn14Al2O47,158,1755.891,-2.569568167228284,0.1623
mp-1247598.cif,SrCa7Mn7CrO22,38,456.685,-2.490489883039926,0.0
mp-1247601.cif,SrCa7Mn7CrO23,156,1810.624,-2.507458948667109,0.0
mp-1247602.cif,SrCa7TiMn7O24,160,1778.169,-2.613636894971263,0.35700000000000004
mp-1247605.cif,Ca8Ti3Mn5O24,160,1771.89,-2.8908757264288782,0.5853
mp-1247606.cif,SrCa7Mn7CrO22,152,1841.99,-2.520624051921505,0.0
mp-1247610.cif,SrCa7TiMn7O23,156,1812.671,-2.629935293560272,0.0
mp-1247613.cif,Ca8Mn7CrO22,152,1827.016,-2.52988685626361,0.0
mp-1247615.cif,Ca4Mn3CrO11,76,911.027,-2.552159452041742,0.0
mp-1247617.cif,SrCa7Mn6Al2O22,152,1795.255,-2.691647024739111,0.0424
mp-1247618.cif,Sr2Ca6Mn8O23,156,1818.362,-2.485917246690981,0.0
mp-1247619.cif,Ca8Mn6Al2O23,156,1737.904,-2.677555829168877,0.24419999999999903
mp-1247621.cif,SrCa3Mn4O12,80,894.098,-2.479118663211207,0.284699999999999
mp-1247623.cif,SrCa7Mn7CrO24,160,1765.354,-2.4920402242629303,0.221199999999999
mp-1247625.cif,Sr3Ca5Mn8O23,39,453.541,-2.492300358165339,0.0
mp-1247628.cif,Ca8TiMn7O23,156,1794.403,-2.638726888432066,0.0
mp-1247632.cif,SrCa7Mn8O23,156,1793.097,-2.4907687556012372,0.0
mp-1247633.cif,SrCa7Mn6Cr2O23,39,450.645,-2.52427982622016,0.0
mp-1247635.cif,Ca8TiMn7O24,40,443.297,-2.559840273721263,0.0
mp-1247636.cif,Sr3Ca5Mn8O24,160,1799.07,-2.458125084961207,0.1912
mp-1247638.cif,SrCa7Mn8O24,160,1768.621,-2.4774067595237073,0.303799999999999
mp-1247639.cif,SrCa7Ti3Mn5O23,156,1835.762,-2.899837996593723,0.0
mp-1247640.cif,SrCa3Mn4O11,76,931.887,-2.504356370880219,0.0
mp-1247642.cif,Ca8Mn7CrO24,40,440.897,-2.42517945188793,0.0
mp-1247643.cif,Sr2Ca14Mn14Al2O43,150,1828.868,-2.602520119347126,0.056100000000000004
mp-1247651.cif,Ca4TiMn3O12,20,223.668,-2.696180283856321,0.0
mp-1247654.cif,SrCa7Ti2Mn6O24,40,451.222,-2.700277823106321,0.0
mp-1247655.cif,SrCa7Ti2Mn6O22,38,459.183,-2.756429577480339,0.0
mp-1247664.cif,Sr3Ca5Mn8O24,40,450.752,-2.429004870836207,0.0
mp-1247666.cif,Ca8Ti3Mn5O23,156,1816.486,-2.9076214824270563,0.0
mp-1247668.cif,Ca16Mn14Al2O45,154,1772.582,-2.592905008260189,0.0
mp-1247672.cif,Ca4Mn3CrO12,20,220.712,-2.446468394689655,0.0
mp-1247675.cif,Ca8Mn7CrO24,160,1746.968,-2.50307562213793,0.29709999999999903
mp-1247676.cif,Sr3Ca5Mn8O23,156,1834.924,-2.47877362015252,0.0
mp-1247678.cif,SrCa7Mn6Cr2O24,40,443.138,-2.448842928439656,0.0
mp-1247681.cif,Ca8Ti2Mn6O23,156,1810.844,-2.772611033314177,0.0
mp-1247687.cif,SrCa7Ti2Mn6O24,160,1782.562,-2.7486949469813213,0.347199999999999
mp-1247690.cif,SrCa7Mn8O24,40,442.265,-2.421267170086207,0.0
mp-1247692.cif,Sr3Ca5Mn8O22,152,1871.846,-2.492005253446008,0.0
mp-1247694.cif,Ca8TiMn7O22,152,1835.154,-2.651706566022383,0.0
mp-1247697.cif,Ca16Mn14Al2O47,158,1740.636,-2.580258014063726,0.2641
mp-1247698.cif,Ca4Mn4O11,76,908.169,-2.5212763282486392,0.0
mp-1247705.cif,SrCa7Mn6Al2O23,156,1754.632,-2.66668894846375,0.175899999999999
mp-1247706.cif,Ca8Mn8O23,156,1785.237,-2.500125801434571,0.0
mp-1247707.cif,Ca4TiMn3O12,80,884.4,-2.765539527356321,0.45929999999999904
mp-1247708.cif,Ca8TiMn7O24,160,1758.604,-2.623033576346264,0.4161
mp-1247710.cif,SrCa7Mn6Cr2O24,160,1765.044,-2.507086205689655,0.2
mp-1247713.cif,Ca8Ti3Mn5O24,40,452.67,-2.833499287991378,0.0
mp-1247714.cif,SrCa7Ti3Mn5O24,160,1797.069,-2.882794022991379,0.528299999999999
mp-1247715.cif,Ca4Mn3CrO12,80,876.299,-2.529293260314655,0.344599999999999
mp-1247717.cif,Ca4Mn3AlO11,152,1773.626,-2.701444852897006,0.084799999999999
mp-1247718.cif,SrCa7Ti3Mn5O24,40,454.711,-2.8378042742413783,0.0
mp-1247720.cif,SrCa7Mn7CrO24,40,444.368,-2.4190227583879302,0.0
mp-1247722.cif,Sr2Ca14Mn14Al2O45,154,1784.574,-2.5863156888446053,0.0
mp-1247726.cif,SrCa7TiMn7O23,39,447.966,-2.630463966252578,0.0
mp-1247749.cif,CsSnBr3,20,783.021,-1.572084271431037,0.9682000000000001
mp-12525.cif,Sr2LiReO6,10,125.892,-2.738560688583334,1.655399999999999
mp-1254277.cif,AlFeO3,20,179.404,-2.286588009499999,1.3295
mp-12572.cif,CaPd3C,5,78.492,-0.201407233499998,0.0
mp-12631.cif,SrTcO3,5,62.212,-2.3778703065,0.0
mp-12637.cif,Ba2NdNbO6,10,165.711,-3.35878035975,2.849999999999999
mp-12640.cif,Ba2DyNbO6,10,156.797,-3.458601736166666,2.8514
mp-12641.cif,Ba2HoNbO6,10,155.667,-3.4687507135,2.8516
mp-12642.cif,Ba2TmNbO6,10,153.4,-3.4924325310000013,2.8502
mp-12644.cif,Ba2LuNbO6,10,148.299,-3.506273435666666,2.847899999999999
mp-1268192.cif,SrCa7Mn8O22,152,1844.427,-2.50575132943285,0.0
mp-1268193.cif,Ca8Mn7CrO23,156,1781.021,-2.515898832128647,0.0
mp-1272179.cif,Ba2MnNbO6,40,562.143,-2.9635321102931043,1.162799999999999
mp-1272284.cif,La2GaNiO6,20,240.869,-2.75964756225,0.6707999999999991
mp-1272303.cif,BaLa(FeO3)2,20,252.804,-2.4542205255000002,0.0
mp-1272417.cif,SrLaVO4,28,394.86,-3.232452870357143,1.7713
mp-1272441.cif,CaLa2CoO6,40,529.314,-2.91498342,0.7228000000000001
mp-1272475.cif,CaLa2FeO6,40,551.433,-3.00907254825,0.5577000000000001
mp-12725.cif,NbAgO3,5,65.158,-2.147779927333332,1.3336000000000001
mp-1272506.cif,Ba2FeWO6,20,284.645,-2.639823302,2.506199999999999
mp-1272533.cif,CaLaMn2O6,20,233.052,-2.763323744586206,0.0
mp-1272613.cif,SrLaVFeO6,20,244.146,-2.845437282,0.0
mp-1272719.cif,Sr2TaMnO6,40,519.784,-3.102293240526438,0.7905999999999991
mp-1272721.cif,Sr2FeSnO6,40,527.855,-2.3745034615,0.0
mp-1272748.cif,Sr2VMoO6,20,257.872,-2.6874345155,0.0
mp-1272753.cif,LaCoO3,20,237.877,-2.5694963185,0.673899999999999
mp-1272796.cif,BaLaMnRuO6,10,135.359,-2.567296566293104,0.320999999999999
mp-1272815.cif,SrCoO3,20,235.467,-1.960253978499999,0.0
mp-1272846.cif,CaFeO3,20,226.63,-2.2238986135,0.060700000000000004
mp-1272866.cif,La2MgFeO6,20,246.731,-3.00154486,0.5422
mp-1272890.cif,La2ZnCoO6,20,239.154,-2.653802820000001,0.0
mp-12729.cif,Ba2TmRuO6,10,147.547,-2.876566269,0.0645
mp-1272971.cif,Sr2ZrVO6,40,528.046,-3.281108623249999,1.169699999999999
mp-12730.cif,Ba2YbRuO6,10,142.617,-2.782053713250002,0.0
mp-1273033.cif,LaMn2CdO6,20,233.905,-2.308070944086206,0.7018000000000001
mp-1273081.cif,CaLa2CoO6,20,263.403,-2.9298201425,0.10540000000000001
mp-1273175.cif,Sr2VMoO6,20,255.21,-2.745001281,0.0
mp-1273178.cif,YCoO3,20,226.939,-2.5802562415,0.34899999999999903
mp-1273218.cif,SrLaMnRuO6,20,260.197,-2.5981096447931042,0.0
mp-1273223.cif,LaMnO3,20,245.629,-2.899477352086207,0.0
mp-1273441.cif,BaLa3Mn4O12,20,249.994,-2.852206891836206,0.0
mp-1273854.cif,SrCoO3,20,232.183,-1.964504577,0.0
mp-1273926.cif,SrLaTiMnO6,40,496.462,-3.253661642376438,0.7541000000000001
mp-1273949.cif,Sr2CoSbO6,20,256.417,-2.3576230095,0.29350000000000004
mp-1273989.cif,LaCoO3,20,243.197,-2.582005682500001,0.0
mp-1274229.cif,Sr2CrOsO6,20,249.181,-2.457814204999999,0.0
mp-1274243.cif,Sr2FeSnO6,20,261.776,-2.378572456499999,0.0
mp-1274308.cif,Sr2CoWO6,20,259.973,-2.605262132499999,2.0256
mp-1274489.cif,Sr2NbCoO6,40,506.744,-2.773311927500001,1.2556
mp-1274542.cif,Ba2CoWO6,10,139.777,-2.565399248000001,1.8426999999999991
mp-1274754.cif,Sr2CrOsO6,20,249.46,-2.2787679525,0.0
mp-1274766.cif,Sr2FeSnO6,40,529.219,-2.373500491499999,0.0
mp-1274913.cif,SrYCoO4,28,357.024,-2.722629033571428,0.0
mp-1275184.cif,BaLaMn2O6,20,252.625,-2.689294424086207,0.9001999999999991
mp-1275240.cif,Ba2MnNbO6,40,560.859,-2.962910641043104,1.1475
mp-1275262.cif,SrLaVFeO6,20,243.342,-2.8449655755,0.8815000000000001
mp-1275358.cif,Sr2MnNbO6,40,523.138,-2.9844896140431043,0.8101
mp-1275360.cif,La2CoNiO6,20,238.942,-2.532075578499999,0.039
mp-1275790.cif,Ca3Fe2(WO6)2,19,236.322,-2.513053843157894,0.0
mp-1275887.cif,BaLa2(CoO3)3,30,360.378,-2.348528128666667,0.0
mp-1275931.cif,CaLaMn2O6,20,234.944,-2.762196335086207,0.0
mp-1275970.cif,BaLaMn2O6,10,124.042,-2.664449094086206,0.0
mp-1275988.cif,LaMn2CdO6,20,233.146,-2.306580138086206,0.0
mp-1276228.cif,Sr2NbCoO6,40,513.746,-2.775242672250001,1.3338
mp-1276293.cif,La2TiCrO6,40,505.719,-3.399835104833333,0.0
mp-1276363.cif,La2TiCrO6,40,505.339,-3.3999400568333322,0.0
mp-1276442.cif,Sr2FeCoO6,20,237.515,-2.0887679455,0.0
mp-1276679.cif,Sr2ZrVO6,40,532.12,-3.272632040500001,1.154099999999999
mp-1276755.cif,Sr2FeOsO6,20,252.665,-2.325337796999999,0.0
mp-1276866.cif,SrLaFeCoO6,20,238.25,-2.386493508000001,0.0
mp-1277077.cif,SrCaMn2O6,20,225.315,-2.431973027086206,0.2086
mp-1277156.cif,La2ZnCoO6,40,478.285,-2.645467374750001,0.578199999999999
mp-1277332.cif,Ba2NbVO6,20,277.218,-3.094641198,0.0
mp-1277476.cif,LaCoO3,20,239.432,-2.565049609,0.0
mp-1277771.cif,La2TiCrO6,20,252.262,-3.401008692833334,0.0
mp-1277787.cif,Ba2FeMoO6,20,275.315,-2.500273185,0.8640999999999991
mp-1278019.cif,LaMnO3,20,245.457,-2.9176369335862082,0.0
mp-1278230.cif,LaMnO3,20,250.156,-2.988675191086207,0.0
mp-1278251.cif,SrLaTiMnO6,20,248.971,-3.256891941126439,1.5587
mp-1278441.cif,LaNiO3,20,230.37,-2.428134476,0.0
mp-1278519.cif,Ba2MnNbO6,40,558.09,-2.951582948293105,0.07640000000000001
mp-1278534.cif,Ba2MnNbO6,20,280.25,-2.961725350793105,0.18579999999999902
mp-1278576.cif,SrCaTiMnO6,40,462.649,-3.004946594126437,0.711599999999999
mp-1278738.cif,LaMnO3,10,122.399,-2.9196690055862082,0.0
mp-1278779.cif,Sr2NbCoO6,40,514.873,-2.775123836749999,1.3491
mp-1278982.cif,CaFeO3,20,227.343,-2.175628308999999,0.0
mp-1279034.cif,SrLa(FeO3)2,20,242.812,-2.530599901499999,0.0
mp-1279155.cif,SrMn2BiO6,20,245.673,-2.145455817586207,0.8914000000000001
mp-1279561.cif,Sr2HfFeO6,20,259.065,-2.9707914525,0.34399999999999903
mp-1279644.cif,La2TiCrO6,20,252.485,-3.399820758833333,0.0
mp-1280567.cif,CaLa2Ti2Mn2O12,38,455.069,-3.091782781448881,0.0
mp-1280871.cif,CaLa2CoO6,40,529.932,-2.927544334000001,1.4128999999999992
mp-1280895.cif,SrLaFeCoO6,20,235.692,-2.4149907485,0.361199999999999
mp-1281591.cif,SrNiO3,20,235.069,-1.751096406499999,0.0
mp-1281679.cif,Sr2CoSbO6,40,512.478,-2.3539177447500013,0.2515
mp-1282190.cif,Sr2VMoO6,20,257.819,-2.7550891125,0.3704
mp-1282288.cif,Sr2CrWO6,20,256.554,-2.762719481499999,1.1375
mp-1282800.cif,Ca2CrWO6,20,238.822,-2.787684323499999,1.7595
mp-1283081.cif,LaMnO3,10,123.012,-2.910514832586207,0.6151000000000001
mp-12832.cif,Ba3CaRu2O9,15,219.789,-2.462047541666667,0.0
mp-1283831.cif,Sr2TaCoO6,40,496.516,-2.892238627733334,1.6183
mp-1283849.cif,SrCoO3,10,112.933,-1.981533223,0.0
mp-1284552.cif,Sr2TaMnO6,20,260.379,-3.103931391526438,0.0015999999999990002
mp-1284950.cif,LaNiO3,20,232.952,-2.451816146499999,0.35599999999999904
mp-1286205.cif,LaMn2CdO6,10,116.799,-2.300591306086207,0.0
mp-12866.cif,SrSnO3,10,133.328,-2.633699613500002,1.6118000000000001
mp-1286819.cif,La2GaCoO6,40,487.496,-2.8252331485,0.0
mp-12878.cif,Sr2YSbO6,20,290.063,-3.095266208000001,3.707299999999999
mp-1287942.cif,Sr2VMoO6,20,256.954,-2.7258580164999993,0.0
mp-1288145.cif,LaCoO3,10,118.073,-2.599926138,0.9497000000000001
mp-1288525.cif,Ba2FeMoO6,20,274.825,-2.500982592499999,0.7715000000000001
mp-1288734.cif,YCoO3,20,225.36,-2.576447398499999,0.11410000000000001
mp-1288751.cif,SrLaVFeO6,20,244.458,-2.8388947795000012,0.0
mp-1288978.cif,Ba2FeMoO6,20,275.576,-2.5011106080000003,0.9037000000000001
mp-1289694.cif,Sr2VMoO6,20,255.498,-2.745020410499999,1.2095
mp-1290304.cif,CdFeO3,20,227.152,-1.308608780499999,0.0
mp-1290736.cif,BaLa2(CoO3)3,30,362.735,-2.344897934000001,0.0
mp-12912.cif,Ba2PrRuO6,10,160.758,-2.736476184166666,0.1345
mp-1291775.cif,Ba2TaMnO6,40,557.014,-3.070836035526437,1.182299999999999
mp-1291939.cif,SrNiO3,20,237.626,-1.7578473115,0.0
mp-1292063.cif,Sr2TiFeO6,40,488.34,-2.880457643333333,0.0
mp-1292799.cif,Sr2FeSnO6,40,523.173,-2.384231056249999,0.0
mp-12948.cif,NaMgF3,10,107.306,-3.475622605,6.620699999999999
mp-1294847.cif,Sr2VMoO6,20,255.854,-2.6883198535,0.0
mp-1295166.cif,Sr2FeCoO6,20,236.92,-2.084987923500001,0.0
mp-12958.cif,BaSiO3,15,184.404,-3.1093121896666682,3.0454
mp-1295905.cif,Sr2FeSnO6,20,261.384,-2.384111256499999,0.0
mp-1295929.cif,BaLaMn2O6,20,246.721,-2.6737375750862062,0.0
mp-1297347.cif,Sr2FeSnO6,40,529.455,-2.37324708975,0.0
mp-1299294.cif,SrNiO3,20,238.479,-1.7562099195,0.0
mp-1299481.cif,SrLa2(CoO3)3,30,350.124,-2.375590179333334,0.0
mp-13000.cif,Ba2HoTaO6,10,154.288,-3.590339720233332,3.447999999999999
mp-13001.cif,Ba2HoTaO6,10,154.578,-3.589574164233332,3.378199999999999
mp-13003.cif,CdGeO3,20,215.979,-1.740189572499999,0.8481000000000001
